hablante,destinatario,emisión,linea,path
CHI,ADULT,0 .,7150,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7163,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7198,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
FA2,CHI,&=ríe .,7199,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7209,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7233,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7244,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7245,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7246,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7261,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7316,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7356,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7380,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7408,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7421,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7432,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7433,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7438,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7522,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7541,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7552,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7566,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7567,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
FA5,OCH,&=ríe .,7647,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
FC1,ADULT,&=grita .,7664,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
FA2,CHI,&=ríe .,7666,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
CHI,ADULT,0 .,7699,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/pedrov-a1-nsm.c2elan.elan.cha
FA3,CHI,&=besa .,58,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,71,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,91,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,122,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,127,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,132,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,137,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,142,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
FA1,ADULT,&=ríe .,225,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,231,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,248,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,258,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,263,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,272,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,273,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,274,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,297,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,302,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,303,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,310,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,311,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,312,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,317,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,326,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,327,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,332,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,337,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,338,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,339,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,342,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,343,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,352,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,357,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,422,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,423,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,424,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,425,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,426,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,427,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,447,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,452,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,457,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
MC1,OCH,&=ríe .,478,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,501,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,509,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,536,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,537,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,538,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,539,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,542,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,547,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,548,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,549,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,557,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,558,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,559,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,576,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,579,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,606,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,650,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,656,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,661,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,674,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,684,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,693,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,694,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,695,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,696,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,697,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,713,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,714,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,715,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,724,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,729,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,736,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,739,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,784,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,785,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,786,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,789,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,790,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,795,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,796,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,797,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,798,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,799,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,800,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,803,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,804,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,805,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,806,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,807,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,808,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,811,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,814,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,824,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,825,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,862,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,867,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,868,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,874,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,875,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,880,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,883,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,884,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,887,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,893,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,898,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,906,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,909,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,919,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,932,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,935,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,955,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,956,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,959,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,960,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,961,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,962,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,965,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,966,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,971,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,972,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,978,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,979,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,980,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,985,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,986,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,999,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1012,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1055,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1064,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1071,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1076,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1077,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1085,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1086,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1087,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1094,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1099,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1108,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1113,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1118,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1123,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1130,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1131,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1136,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1143,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1148,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1153,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1154,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1155,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1161,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1172,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1179,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1180,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1181,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1182,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1183,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1186,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1202,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1203,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1208,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1209,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1210,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1221,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1222,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1227,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
MC2,OCH,&=ríe .,1228,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1243,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1248,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1253,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1260,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1284,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1285,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1286,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1287,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1292,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1293,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1297,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1302,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1304,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1309,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,0 .,1313,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1317,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1322,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1332,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1333,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
CHI,ADULT,&=balbucea .,1334,/home/macramole/Code/ciipme/aclew/highvolResults/listos_cha/simonm-a2-nsb.elan.cha
