hablante,destinatario,emisión,linea,path
FA1,CHI,&=laughs . ,961,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=laughs . ,963,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=laughs . ,971,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=laughs . ,973,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=laughs . ,989,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,xxx . ,1016,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,1050,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,OCH,xxx . ,1069,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,<okay> [=! whispers] . ,1071,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,xxx ? ,1091,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,xxx . ,1119,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,xxx . ,1121,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,xxx . ,1127,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&ha . ,1129,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,xxx . ,1131,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,UNKNOWN,xxx . ,1141,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,<okay> [=! whispers] . ,1153,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,<&ah> [=! imitates] . ,1159,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,<&ah> [=! imitates] . ,1161,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,<&ah> [=! imitates] . ,1165,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1187,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1189,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1195,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1201,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1207,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,&=laughs . ,1225,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1233,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1279,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1296,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,okay . ,1298,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,&=grumbles . ,1306,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&wee &wee &wee &wee &wi . ,1350,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1364,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1374,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1380,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1382,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1450,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1460,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1472,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1474,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1476,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
MA1,ADULT,xxx . ,1486,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1502,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,UNKNOWN,xxx . ,1582,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1594,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,okay . ,1605,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,&=laughs . ,1621,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1635,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,xxx . ,1641,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,UNKNOWN,xxx . ,1647,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1665,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
MC1,OCH,xxx . ,1667,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,OCH,xxx . ,1669,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,xxx . ,1671,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1694,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1696,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,OCH,xxx . ,1698,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1700,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1702,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1704,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1725,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1727,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1729,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,OCH,xxx . ,1731,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1737,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1747,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1757,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1759,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,CHI,xxx . ,1761,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,&=laughs . ,1763,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,OCH,xxx . ,1765,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1771,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,xxx . ,1797,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1826,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,UNKNOWN,xxx . ,1853,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1859,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,1865,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1867,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1873,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,1895,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,1905,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=shushes . ,1909,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1913,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=shushes . ,1933,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,[- spa] xxx . ,1937,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=shushes . ,1939,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,1943,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=shushes . ,1945,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,OCH,xxx . ,1947,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,OCH,xxx . ,1955,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,OCH,[- spa] xxx . ,1970,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1972,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1974,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,CHI,xxx . ,1985,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1994,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1996,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,1998,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,2000,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,2002,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,&=laughs . ,2004,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,&=laughs . ,2006,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,&=screams . ,2008,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,2014,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,OCH,xxx . ,2016,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,2018,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,2026,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,2042,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,2048,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,BOTH,&=sighs . ,2094,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,BOTH,xxx . ,2100,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,BOTH,&=laughs . ,2116,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,UNKNOWN,xxx . ,2198,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=babbles . ,2204,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=babbles . ,2206,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=babbles . ,2216,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=babbles . ,2224,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,UNKNOWN,xxx . ,2230,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,UNKNOWN,xxx . ,2240,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=laughs . ,2246,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=laughs . ,2252,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=gasps &=babbles &=gasps &=babbles &=gasps &=babbles . ,2254,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,&=laughs . ,2260,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=puffsair . ,2272,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,BOTH,&=puffsair . ,2278,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=puffs &=puffs . ,2284,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,CHI,&=puffs . ,2290,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,UNKNOWN,&=laughs . ,2302,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,okay . ,2356,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,okay . ,2366,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,2419,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,okay . ,2421,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,<xxx> [=! whispers] . ,2425,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,<xxx> [=! whispers] . ,2435,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,&=chuckles . ,2445,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,&=laughs . ,2447,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,2463,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,2473,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
MA1,ADULT,xxx . ,2533,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,&=chuckles . ,2693,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,2699,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=laughs . ,2768,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,BOTH,&=chuckles . ,2789,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,&=sighs . ,2793,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&mgai . ,2803,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,okay . ,2817,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=chomps . ,2821,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=chomps . ,2829,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&=chomps . ,2831,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA2,ADULT,&=laughs . ,2841,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,BOTH,&zzz . ,2895,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,&=whines . ,2903,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,&=chuckles . ,3085,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,&=chuckles . ,3087,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,3089,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3100,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,UNKNOWN,xxx . ,3158,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3187,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,3199,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,CHI,xxx . ,3207,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3231,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,CHI,xxx . ,3235,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3237,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,OCH,xxx . ,3239,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3241,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3245,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,ADULT,xxx . ,3248,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3269,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3277,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3298,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3300,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3302,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
MAE,OTHER,xxx . ,3344,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3359,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
MAE,OTHER,xxx . ,3369,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3371,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,OCH,xxx . ,3404,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA3,ADULT,xxx . ,3456,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3466,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3492,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,xxx . ,3498,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,ADULT,okay . ,3504,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3508,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3510,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
UC1,OCH,&=hums . ,3512,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/7928.elan.cha
FA1,CHI,&oh . ,69,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,&oh . ,73,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,UNKNOWN,xxx . ,83,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,UNKNOWN,xxx . ,87,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,OCH,xxx . ,91,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,UNKNOWN,&oh . ,231,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,&oh . ,239,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,&oh . ,241,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,275,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,277,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,293,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,&=shushes . ,305,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,&=shushes . ,307,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,xxx ? ,341,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MA1,OCH,xxx . ,363,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,UNKNOWN,xxx . ,365,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,UNKNOWN,&mm . ,367,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,379,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,381,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,383,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MA1,OCH,xxx . ,385,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,399,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,414,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MA1,ADULT,xxx ? ,416,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MA1,UNKNOWN,xxx . ,434,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,BOTH,&=laughs . ,448,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,OCH,xxx . ,490,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,ADULT,xxx . ,500,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,OCH,xxx . ,502,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,ADULT,xxx ? ,508,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
FA1,CHI,&=shushes . ,552,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,ADULT,xxx . ,554,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,ADULT,xxx . ,556,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,ADULT,xxx . ,576,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,592,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
MC1,UNKNOWN,xxx . ,594,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8684.elan.cha
